lat	lon
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825883	-83.446942
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.825947	-83.446877
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82601	-83.44682
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.82608	-83.446775
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826143	-83.446737
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.826203	-83.446707
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.82626	-83.446685
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826317	-83.446673
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826373	-83.446677
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826428	-83.446702
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.826475	-83.446748
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.82651	-83.44681
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826535	-83.446883
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.826558	-83.446962
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.82658	-83.447042
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826603	-83.447123
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.826627	-83.447208
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.82665	-83.447295
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826675	-83.447387
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826703	-83.447483
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826732	-83.447583
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
33.826762	-83.447687
